symbol,name,sector,experiment_mode,arch_model,params,samples_total,train_samples,test_samples,overall_MSE,overall_RMSE,overall_MAE,overall_R2,h1_MSE,h1_RMSE,h1_MAE,h1_R2,h2_MSE,h2_RMSE,h2_MAE,h2_R2,h3_MSE,h3_RMSE,h3_MAE,h3_R2,best_config
600519,贵州茅台,白酒消费,direct_multi,BaseLSTM,23235,2194,1755,439,1685.7152099609375,41.05746078491211,27.580904006958008,0.8941203355789185,996.4256591796875,31.56620979309082,21.52627182006836,0.937732994556427,1728.40771484375,41.57412338256836,28.461551666259766,0.8914415836334229,2332.312255859375,48.29401779174805,32.7548942565918,0.8527318835258484,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.15, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 70, ""patience"": 10, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_LSTM,79847,2194,1755,439,1472.735595703125,38.37623596191406,25.832027435302734,0.9074975252151489,739.3955078125,27.19182777404785,18.490625381469727,0.9537949562072754,1458.5072021484375,38.190406799316406,26.871734619140625,0.9083935618400574,2220.3037109375,47.12009811401367,32.133724212646484,0.8598043918609619,"{""hidden_dim"": 128, ""num_layers"": 1, ""dropout"": 0.25, ""learning_rate"": 0.0003, ""batch_size"": 32, ""max_epochs"": 100, ""patience"": 12, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,1484.735595703125,38.53226852416992,26.24554443359375,0.9067438244819641,718.31201171875,26.80134391784668,19.033700942993164,0.9551124572753906,1477.7818603515625,38.44192886352539,26.786745071411133,0.9071829319000244,2258.112548828125,47.51959991455078,32.916194915771484,0.8574170470237732,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 90, ""patience"": 12, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,BaseLSTM,23235,2194,1755,439,19.923507690429688,4.463575839996338,3.0165698528289795,0.8740176558494568,8.553603172302246,2.924654483795166,2.0424890518188477,0.9458804130554199,20.139259338378906,4.487678527832031,3.231315851211548,0.8727371096611023,31.07765769958496,5.574733734130859,3.775904655456543,0.8034559488296509,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0008, ""batch_size"": 32, ""max_epochs"": 80, ""patience"": 10, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_LSTM,79847,2194,1755,439,17.633705139160156,4.1992506980896,2.9088757038116455,0.8884967565536499,9.2876558303833,3.047565460205078,2.1714537143707275,0.9412359595298767,16.562665939331055,4.069725513458252,2.7431323528289795,0.8953381180763245,27.05079460144043,5.201037883758545,3.8120412826538086,0.8289229869842529,"{""hidden_dim"": 128, ""num_layers"": 1, ""dropout"": 0.25, ""learning_rate"": 0.0003, ""batch_size"": 32, ""max_epochs"": 100, ""patience"": 12, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,15.464664459228516,3.93251371383667,2.6091878414154053,0.9022122621536255,7.30253267288208,2.702319860458374,1.853735327720642,0.9537960886955261,15.094417572021484,3.8851535320281982,2.666888475418091,0.9046162366867065,23.997041702270508,4.898677349090576,3.3069393634796143,0.8482357859611511,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 90, ""patience"": 12, ""weight_decay"": 0.0001}"
600887,伊利股份,食品饮料,direct_multi,BaseLSTM,23235,2170,1736,434,0.4425308406352997,0.6652299165725708,0.45256948471069336,0.8749468922615051,0.25939321517944336,0.5093066096305847,0.3417356312274933,0.926795482635498,0.4540538191795349,0.6738351583480835,0.46395373344421387,0.8717041015625,0.6141455173492432,0.7836743593215942,0.5520190596580505,0.826201856136322,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.15, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 70, ""patience"": 10, ""weight_decay"": 0.0001}"
600887,伊利股份,食品饮料,direct_multi,FeatureAttention_LSTM,47751,2170,1736,434,0.42929673194885254,0.6552073955535889,0.46157777309417725,0.8786866664886475,0.22208593785762787,0.4712599515914917,0.3286645710468292,0.9373241066932678,0.4365789294242859,0.6607412099838257,0.4785609841346741,0.8766417503356934,0.6292253732681274,0.7932372689247131,0.577507734298706,0.8219344019889832,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 90, ""patience"": 12, ""weight_decay"": 0.0001}"
600887,伊利股份,食品饮料,direct_multi,FeatureAttention_Graph_LSTM,23848,2170,1736,434,0.38169947266578674,0.617818295955658,0.4248083829879761,0.8921369910240173,0.18981854617595673,0.43568170070648193,0.3010692000389099,0.9464304447174072,0.3728282153606415,0.6105965971946716,0.433226615190506,0.8946549296379089,0.5824517011642456,0.7631852626800537,0.5401292443275452,0.8351709842681885,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.15, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 70, ""patience"": 10, ""weight_decay"": 0.0001}"
603288,海天味业,调味品,direct_multi,BaseLSTM,211331,2194,1755,439,12.968236923217773,3.6011438369750977,2.380563735961914,0.11166930198669434,12.249643325805664,3.4999489784240723,2.376248598098755,0.16087180376052856,12.631274223327637,3.5540504455566406,2.331803321838379,0.13475316762924194,14.02379322052002,3.744835615158081,2.4336392879486084,0.03938573598861694,"{""hidden_dim"": 128, ""num_layers"": 2, ""dropout"": 0.3, ""learning_rate"": 0.0003, ""batch_size"": 32, ""max_epochs"": 110, ""patience"": 14, ""weight_decay"": 0.0001}"
