symbol,name,sector,experiment_mode,arch_model,params,samples_total,train_samples,test_samples,overall_MSE,overall_RMSE,overall_MAE,overall_R2,h1_MSE,h1_RMSE,h1_MAE,h1_R2,h2_MSE,h2_RMSE,h2_MAE,h2_R2,h3_MSE,h3_RMSE,h3_MAE,h3_R2,best_config
600036,招商银行,银行,direct_multi,BaseLSTM,47139,2194,1755,439,0.6747216582298279,0.8214144110679626,0.5973212122917175,0.9745397567749023,0.389928936958313,0.6244428753852844,0.4565461575984955,0.985167384147644,0.6562818288803101,0.8101122379302979,0.5872739553451538,0.9752242565155029,0.977954089641571,0.9889156222343445,0.7481435537338257,0.9634045362472534,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600036,招商银行,银行,direct_multi,FeatureAttention_LSTM,47751,2194,1755,439,0.6840566992759705,0.8270772099494934,0.625715434551239,0.9741875529289246,0.4087165296077728,0.6393094062805176,0.47928541898727417,0.9844527244567871,0.7306275367736816,0.8547675609588623,0.6543889045715332,0.9724175930023193,0.9128259420394897,0.9554192423820496,0.7434720396995544,0.9658416509628296,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600036,招商银行,银行,direct_multi,FeatureAttention_TCN_LSTM,48807,2194,1755,439,4.861445903778076,2.204868793487549,1.6702125072479248,0.8165562748908997,2.7180964946746826,1.6486650705337524,1.2411388158798218,0.8966057300567627,2.1424624919891357,1.4637153148651123,1.1672310829162598,0.9191185235977173,9.723779678344727,3.118297576904297,2.6022679805755615,0.6361322402954102,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
600036,招商银行,银行,direct_multi,FeatureAttention_Transformer_LSTM,122727,2194,1755,439,1.1142014265060425,1.055557370185852,0.7516615986824036,0.9579562544822693,0.4900178909301758,0.7000128030776978,0.4911046028137207,0.9813600778579712,0.752368688583374,0.8673918843269348,0.6302947402000427,0.9715968370437622,2.1002180576324463,1.449212908744812,1.1335852146148682,0.921409010887146,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600036,招商银行,银行,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,0.6583336591720581,0.8113776445388794,0.6014295220375061,0.975158154964447,0.4307531714439392,0.6563178896903992,0.48677149415016174,0.9836145043373108,0.643314003944397,0.8020685911178589,0.5951635837554932,0.975713849067688,0.9009338021278381,0.9491752982139587,0.7223531603813171,0.9662866592407227,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000001,平安银行,银行,direct_multi,BaseLSTM,23235,2194,1755,439,0.1003420427441597,0.3167681097984314,0.23474113643169403,0.8448436856269836,0.06551869213581085,0.2559661865234375,0.17971494793891907,0.8980886936187744,0.11337511241436005,0.33671221137046814,0.26338908076286316,0.8245929479598999,0.1221323013305664,0.34947431087493896,0.26111942529678345,0.8123594522476196,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
000001,平安银行,银行,direct_multi,FeatureAttention_LSTM,47751,2194,1755,439,0.07922321557998657,0.28146618604660034,0.19891896843910217,0.8774991631507874,0.051661714911460876,0.22729213535785675,0.15882772207260132,0.9196425676345825,0.07893218845129013,0.2809487283229828,0.20082105696201324,0.8778809309005737,0.10707573592662811,0.3272242844104767,0.23710812628269196,0.8354918956756592,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000001,平安银行,银行,direct_multi,FeatureAttention_TCN_LSTM,103623,2194,1755,439,0.4159627854824066,0.6449517607688904,0.4997243583202362,0.3568074107170105,0.7039230465888977,0.8390012383460999,0.7125490307807922,-0.09491991996765137,0.28167909383773804,0.5307344794273376,0.40651941299438477,0.5642032623291016,0.2622862160205841,0.512138843536377,0.38010454177856445,0.5970309972763062,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000001,平安银行,银行,direct_multi,FeatureAttention_Transformer_LSTM,122727,2194,1755,439,0.11594928056001663,0.3405132591724396,0.27211233973503113,0.8207105994224548,0.10400264710187912,0.32249441742897034,0.2617195248603821,0.8382286429405212,0.1167483851313591,0.34168463945388794,0.2750990688800812,0.8193739652633667,0.12709681689739227,0.3565064072608948,0.27951839566230774,0.8047321438789368,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000001,平安银行,银行,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,0.08490852266550064,0.29139065742492676,0.223265141248703,0.8687081336975098,0.06565465778112411,0.2562316358089447,0.2062736600637436,0.8978772163391113,0.07433442771434784,0.27264341711997986,0.2003098875284195,0.8849942684173584,0.11473648995161057,0.338727742433548,0.26321181654930115,0.8237221837043762,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,BaseLSTM,47139,2194,1755,439,1688.1256103515625,41.08680725097656,28.60961151123047,0.893968939781189,1100.3465576171875,33.171470642089844,22.634248733520508,0.9312389492988586,1631.6341552734375,40.393489837646484,28.605348587036133,0.8975197672843933,2332.396484375,48.294891357421875,34.589237213134766,0.8527265787124634,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_LSTM,23847,2194,1755,439,1479.771728515625,38.46780014038086,24.93537712097168,0.9070556163787842,843.9380493164062,29.05061149597168,18.690595626831055,0.9472620487213135,1515.34765625,38.927467346191406,25.59529685974121,0.9048234820365906,2080.029296875,45.607337951660156,30.520235061645508,0.8686617016792297,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_TCN_LSTM,48807,2194,1755,439,5359.9140625,73.21143341064453,57.80540084838867,0.6633440852165222,3948.031005859375,62.83335876464844,50.988258361816406,0.7532862424850464,5172.41650390625,71.91951751708984,55.92422103881836,0.6751290559768677,6959.2939453125,83.4223861694336,66.50370788574219,0.560572624206543,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_Transformer_LSTM,122727,2194,1755,439,2099.15576171875,45.81654357910156,31.044727325439453,0.8681521415710449,1657.6229248046875,40.71391677856445,26.600605010986328,0.896414577960968,2050.508056640625,45.282535552978516,30.752460479736328,0.8712109327316284,2589.33544921875,50.88551330566406,35.78112030029297,0.8365027904510498,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
600519,贵州茅台,白酒消费,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,1512.338134765625,38.888790130615234,26.27122688293457,0.9050101041793823,848.8988037109375,29.135868072509766,19.233623504638672,0.9469520449638367,1462.15771484375,38.2381706237793,27.259662628173828,0.9081642627716064,2225.95751953125,47.1800537109375,32.320396423339844,0.8594474196434021,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,BaseLSTM,47139,2194,1755,439,18.794139862060547,4.335220813751221,2.8473544120788574,0.8811590075492859,12.665596961975098,3.558875799179077,2.266577959060669,0.9198633432388306,17.707691192626953,4.208050727844238,2.8432483673095703,0.8881025314331055,26.00912857055664,5.09991455078125,3.432237386703491,0.8355107307434082,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_LSTM,23847,2194,1755,439,17.70832633972168,4.208126068115234,3.0164713859558105,0.8880249261856079,9.476875305175781,3.078453302383423,2.2622287273406982,0.940038800239563,17.70429801940918,4.207647800445557,3.0318262577056885,0.8881239891052246,25.943803787231445,5.093505859375,3.755359172821045,0.8359239101409912,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_TCN_LSTM,103623,2194,1755,439,473.3900451660156,21.75752830505371,19.985231399536133,-1.9933879375457764,537.9185180664062,23.193071365356445,21.660356521606445,-2.4034695625305176,536.7874145507812,23.168672561645508,21.56999397277832,-2.3920366764068604,345.4642639160156,18.586669921875,16.725343704223633,-1.1848156452178955,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_Transformer_LSTM,122727,2194,1755,439,21.344947814941406,4.620059490203857,3.0261518955230713,0.8650294542312622,11.75383186340332,3.4283862113952637,2.3334920406341553,0.9256322383880615,20.65114974975586,4.544353485107422,3.0401408672332764,0.8695024251937866,31.629865646362305,5.6240434646606445,3.704822301864624,0.7999635934829712,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
000858,五粮液,白酒消费,direct_multi,FeatureAttention_Graph_LSTM,23848,2194,1755,439,20.926990509033203,4.5746026039123535,3.0132558345794678,0.867672324180603,11.67696762084961,3.4171578884124756,2.307817220687866,0.9261185526847839,20.27607536315918,4.502896308898926,2.978961944580078,0.8718725442886353,30.82792854309082,5.552290439605713,3.752988576889038,0.8050352931022644,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
002594,比亚迪,新能源汽车,direct_multi,BaseLSTM,47139,2194,1755,439,246.7390594482422,15.707929611206055,10.644062042236328,0.930718719959259,171.25250244140625,13.086347579956055,8.882205963134766,0.9517900943756104,246.1051025390625,15.687737464904785,10.657665252685547,0.9308979511260986,322.85955810546875,17.968292236328125,12.392315864562988,0.9095747470855713,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
002594,比亚迪,新能源汽车,direct_multi,FeatureAttention_LSTM,47751,2194,1755,439,206.0733642578125,14.355256080627441,9.88515853881836,0.9421371221542358,135.79833984375,11.653254508972168,7.942206859588623,0.9617709517478943,200.89340209960938,14.173686981201172,9.904748916625977,0.9435926079750061,281.5284118652344,16.77880859375,11.808520317077637,0.9211505651473999,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
002594,比亚迪,新能源汽车,direct_multi,FeatureAttention_TCN_LSTM,103623,2194,1755,439,557.6338500976562,23.614273071289062,19.45562744140625,0.8434233069419861,445.5116882324219,21.107147216796875,17.221267700195312,0.8745825290679932,491.1854248046875,22.162702560424805,17.29184341430664,0.8620836734771729,736.20458984375,27.13309097290039,23.853778839111328,0.7938066720962524,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
002594,比亚迪,新能源汽车,direct_multi,FeatureAttention_Transformer_LSTM,122727,2194,1755,439,1588.9151611328125,39.86119842529297,31.6959285736084,0.5538522005081177,1504.385986328125,38.786415100097656,31.008657455444336,0.5764951705932617,1717.868408203125,41.44717788696289,32.97225570678711,0.5176523923873901,1544.4908447265625,39.300010681152344,31.106884002685547,0.5674248933792114,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
002594,比亚迪,新能源汽车,direct_multi,FeatureAttention_Graph_LSTM,47752,2194,1755,439,203.11260986328125,14.251758575439453,9.490060806274414,0.942968487739563,128.98716735839844,11.35725212097168,7.707364559173584,0.9636883735656738,200.46554565429688,14.158585548400879,9.470006942749023,0.9437127709388733,279.8851318359375,16.729768753051758,11.292814254760742,0.9216108322143555,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
300750,宁德时代,动力电池,direct_multi,BaseLSTM,47139,1601,1280,321,183.38226318359375,13.541871070861816,10.715558052062988,0.8537022471427917,250.38424682617188,15.823534965515137,12.992657661437988,0.8017029762268066,133.81936645507812,11.568032264709473,9.065828323364258,0.8932527303695679,165.94317626953125,12.881893157958984,10.088189125061035,0.8666083216667175,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
300750,宁德时代,动力电池,direct_multi,FeatureAttention_LSTM,47751,1601,1280,321,151.9228973388672,12.325700759887695,9.782418251037598,0.8787997364997864,119.37297821044922,10.92579460144043,9.143708229064941,0.9054601192474365,170.25094604492188,13.04802417755127,10.590771675109863,0.8641913533210754,166.14474487304688,12.889714241027832,9.612772941589355,0.8664462566375732,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
300750,宁德时代,动力电池,direct_multi,FeatureAttention_TCN_LSTM,103623,1601,1280,321,1160.9356689453125,34.072505950927734,27.81714630126953,0.07383495569229126,1002.6055297851562,31.6639461517334,25.331953048706055,0.20596575736999512,935.20947265625,30.581193923950195,22.973981857299805,0.2539862394332886,1544.9915771484375,39.30638122558594,35.1455078125,-0.24192512035369873,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
300750,宁德时代,动力电池,direct_multi,FeatureAttention_Transformer_LSTM,122727,1601,1280,321,548.8125610351562,23.426748275756836,20.269264221191406,0.562171220779419,392.6748046875,19.816024780273438,17.480979919433594,0.6890130043029785,502.7293701171875,22.421627044677734,19.40962791442871,0.598974347114563,751.0335693359375,27.404991149902344,23.917177200317383,0.396289587020874,"{""hidden_dim"": 96, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.0005, ""batch_size"": 32, ""max_epochs"": 60, ""patience"": 10, ""weight_decay"": 0.0001}"
300750,宁德时代,动力电池,direct_multi,FeatureAttention_Graph_LSTM,23848,1601,1280,321,114.21988677978516,10.687370300292969,8.162981986999512,0.9088782668113708,106.58880615234375,10.324185371398926,8.349980354309082,0.9155848026275635,111.5201187133789,10.560308456420898,8.048924446105957,0.911040723323822,124.55072021484375,11.160229682922363,8.090041160583496,0.8998812437057495,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
601633,长城汽车,汽车,direct_multi,BaseLSTM,23235,2187,1749,438,0.8391806483268738,0.9160680174827576,0.6504443287849426,0.823979377746582,0.5028483271598816,0.7091180086135864,0.5385879874229431,0.8939767479896545,0.9024600982666016,0.9499790072441101,0.6837695837020874,0.8107630610466003,1.1122335195541382,1.0546247959136963,0.7289753556251526,0.7678236961364746,"{""hidden_dim"": 64, ""num_layers"": 1, ""dropout"": 0.2, ""learning_rate"": 0.001, ""batch_size"": 32, ""max_epochs"": 50, ""patience"": 8, ""weight_decay"": 0.0001}"
